,episodes,rewards,variances
65,65,13.914,0.514135503737783
66,66,13.792000000000005,0.4997613467483291
67,67,13.673999999999998,0.4848687718609293
68,68,13.560000000000002,0.4707852359897512
69,69,13.445999999999994,0.45670556809166024
70,70,13.326,0.4414669165701163
71,71,13.206000000000005,0.42686115521716556
72,72,13.084,0.410384191044513
73,73,12.961999999999994,0.3952554975371418
74,74,12.844,0.38037494781587
75,75,12.720000000000002,0.3660170697800448
76,76,12.605999999999998,0.3514653208486713
77,77,12.488,0.33613298390721835
78,78,12.370000000000005,0.3219853595417952
79,79,12.251999999999999,0.30622726824176666
80,80,12.136000000000001,0.2920404573063529
81,81,12.014000000000005,0.2767003811452487
82,82,11.893999999999997,0.26266232459045064
83,83,11.774000000000001,0.24674329515450602
84,84,11.654000000000005,0.23139406223375075
85,85,11.535999999999998,0.2158505655926497
86,86,11.419999999999998,0.2014098743855425
87,87,11.300000000000004,0.18621056629525598
88,88,11.177999999999999,0.1712881709284095
89,89,11.058000000000002,0.15661111899412686
90,90,10.945999999999996,0.14110133605688166
91,91,10.830000000000002,0.127495733407189
92,92,10.709999999999996,0.11286955761868261
93,93,10.596000000000002,0.09978503051467587
94,94,10.475999999999996,0.08598960423816994
95,95,10.360000000000001,0.0725083009296432
96,96,10.233999999999998,0.05871479638740858
97,97,10.114,0.04489714583026086
98,98,9.995999999999993,0.0316847755239014
99,99,9.879999999999995,0.02064133752485118
100,100,9.764000000000003,0.020897490102703396
101,101,9.697999999999999,0.019667926042539672
102,102,9.652000000000005,0.023675927374382497
103,103,9.625999999999996,0.022352479355394264
104,104,9.597999999999995,0.025238693838363403
105,105,9.561999999999998,0.0206017349143582
106,106,9.576000000000002,0.0334970147923662
107,107,9.564000000000005,0.03356239352697101
108,108,9.628000000000004,0.04411861641999722
109,109,9.638,0.04969602972441931
110,110,9.739999999999998,0.08180020261679127
111,111,9.798000000000002,0.09565036156056439
112,112,9.778,0.09596867737463616
113,113,9.878000000000002,0.13518870898502272
114,114,9.983999999999996,0.1530351387874812
115,115,10.044000000000006,0.17049013358006498
116,116,10.12,0.1948715448224328
117,117,10.151999999999996,0.20438700921789713
118,118,10.180000000000005,0.21357308034522587
119,119,10.224000000000006,0.22686745396082467
120,120,10.242000000000006,0.23035766473834549
121,121,10.290000000000003,0.2475695515817131
122,122,10.290000000000001,0.2496326467698754
123,123,10.304000000000004,0.2559563430295042
124,124,10.317999999999998,0.255596933848183
125,125,10.318,0.2546691317507221
126,126,10.322000000000003,0.2534521075732721
127,127,10.578,0.3598094512428817
128,128,10.962000000000002,0.5130998463406661
129,129,11.348000000000003,0.6681858305641232
130,130,11.761999999999997,0.8223167298350837
131,131,12.137999999999998,0.9784025462929827
132,132,12.519999999999998,1.1346226377490412
133,133,12.902000000000001,1.2902734335532657
134,134,13.313999999999998,1.436334939789205
135,135,13.746000000000002,1.5957901216952062
136,136,14.184000000000003,1.7510728937330586
137,137,14.686,1.910697927678086
138,138,15.320000000000006,2.0893708737675443
139,139,15.945999999999998,2.2726782498441818
140,140,16.696,2.47198563705674
141,141,17.155999999999995,2.637080328029747
142,142,17.901999999999994,2.839635826285815
143,143,18.688000000000006,3.049142410322274
144,144,19.458000000000002,3.2632278574345737
145,145,20.234,3.481706036889791
146,146,21.002,3.703173571536436
147,147,21.760000000000005,3.9228804816293033
148,148,22.550000000000004,4.138284382121995
149,149,23.323999999999998,4.364558757713892
150,150,24.570000000000007,4.5730719411755025
151,151,25.997999999999998,4.823756161734377
152,152,27.598000000000003,4.7921231172449374
153,153,29.082000000000004,5.0248572919205055
154,154,30.675999999999995,5.234775763618758
155,155,32.28,5.443159071979284
156,156,33.922,5.6350931479123
157,157,35.824000000000005,5.635059223126954
158,158,37.733999999999995,5.632886063481727
159,159,39.64000000000001,5.631976629240824
160,160,41.41799999999999,5.584394033035607
161,161,43.324,5.585221688461368
162,162,45.232,5.586668748839442
163,163,47.141999999999996,5.587158851214426
164,164,49.048,5.590381661091367
165,165,50.95399999999999,5.59137178900405
166,166,52.79,5.594124880879079
167,167,54.63,5.59514101781709
168,168,56.464,5.585051662324471
169,169,58.366,5.585005763948086
170,170,60.274,5.585051662324471
171,171,62.158,5.5796870227423385
172,172,64.068,5.582353990062826
173,173,65.978,5.582693062873799
174,174,67.884,5.582281635111553
175,175,69.796,5.580674295429422
176,176,71.69800000000001,5.580966897220443
177,177,73.472,5.532642829531531
178,178,75.32,5.523146121433299
179,179,77.14,5.514464139458191
180,180,79.044,5.5148141278573295
181,181,80.954,5.515255616704686
182,182,82.86200000000001,5.514526756289549
183,183,84.77,5.51501390146329
184,184,86.678,5.516616870872944
185,185,88.584,5.5166443482260865
186,186,90.48799999999999,5.515610593234777
187,187,92.38000000000001,5.5160295347925485
188,188,94.28999999999999,5.514648811683633
189,189,96.19800000000001,5.5143618360839595
190,190,98.076,5.518770102643643
191,191,99.964,5.512905947217887
192,192,101.872,5.514333539320085
193,193,103.72,5.494172814808565
194,194,105.628,5.493444652829743
195,195,107.512,5.490914335248459
196,196,109.426,5.490042399864942
197,197,111.334,5.489487210754484
198,198,113.24,5.488810170094546
199,199,115.122,5.491019679347496
200,200,116.988,5.490000354896097
201,201,118.83999999999999,5.489959407316365
202,202,120.724,5.491633595331208
203,203,122.618,5.493300587188334
204,204,124.51799999999999,5.4933005871883305
205,205,126.41,5.491004909757547
206,206,128.23600000000002,5.485602005688604
207,207,130.14399999999998,5.484969637775105
208,208,131.98,5.460524165926443
209,209,133.864,5.455325835059411
210,210,135.662,5.4222392660535865
211,211,137.50799999999998,5.407422401542501
212,212,139.41000000000003,5.406917809321619
213,213,141.20399999999998,5.367466796288471
214,214,143.00199999999998,5.352741621511974
215,215,144.846,5.335420913400193
216,216,146.68,5.310988775250175
217,217,148.56,5.303464864761459
218,218,150.442,5.2947714591062995
219,219,152.302,5.28077119337311
220,220,154.18400000000003,5.274600648083163
221,221,156.04000000000002,5.258963223850767
222,222,157.916,5.258145404416035
223,223,159.74,5.253218988902937
224,224,161.52599999999998,5.25633344598403
225,225,163.43,5.255475172996398
226,226,165.32799999999997,5.255381477414187
227,227,166.966,5.156707986753579
228,228,168.482,5.018766007861561
229,229,170.0,4.883797627956478
230,230,171.488,4.750874674682239
231,231,173.014,4.619185485057988
232,232,174.536,4.487594115540459
233,233,176.056,4.357879863438952
234,234,177.552,4.2403756967439845
235,235,179.026,4.1037316119103835
236,236,180.49,3.976094388422912
237,237,181.87,3.8349682911311618
238,238,183.144,3.6442286861099493
239,239,184.42600000000002,3.45500645554685
240,240,185.578,3.2341096760560344
241,241,187.024,3.0982329546378082
242,242,188.186,2.8801281018963976
243,243,189.304,2.6480853664242727
244,244,190.44400000000002,2.4213361978193717
245,245,191.536,2.218773410205141
246,246,192.582,2.0677529299136927
247,247,193.724,1.8501524196470702
248,248,194.84,1.6409315154588064
249,249,195.874,1.5086393179506745
250,250,196.49,1.3488863848251542
251,251,196.94,1.051810096532003
252,252,197.246,1.119889544404567
253,253,197.666,0.814565469539843
254,254,197.92,0.5425314891014772
255,255,198.168,0.29869840481167603
256,256,198.356,0.1947446606979758
257,257,198.276,0.19181313606389508
258,258,198.276,0.19181313606389508
259,259,198.276,0.19181313606389508
260,260,198.40400000000002,0.20914105974287087
261,261,198.40400000000002,0.20914105974287087
262,262,198.40400000000002,0.20914105974287087
263,263,198.394,0.20730858864486418
264,264,198.34,0.19859188912421757
265,265,198.292,0.19266391169695057
266,266,198.366,0.16517126072767724
267,267,198.43200000000002,0.14537841266973253
268,268,198.5,0.1642441652946393
269,269,198.496,0.16617143507033133
270,270,198.494,0.16715545409388471
271,271,198.518,0.17433926455811963
272,272,198.518,0.17433926455811963
273,273,198.518,0.17433926455811963
274,274,198.508,0.1713086504053543
275,275,198.508,0.1713086504053543
276,276,198.508,0.1713086504053543
277,277,198.64000000000001,0.19369028350933334
278,278,198.698,0.21110387451047094
279,279,198.748,0.22305402517808723
280,280,198.748,0.22305402517808723
281,281,198.748,0.22305402517808723
282,282,198.618,0.18471477888094429
283,283,198.618,0.18471477888094429
284,284,198.608,0.19066082328846937
285,285,198.576,0.21111406759625553
286,286,198.576,0.21111406759625553
287,287,198.592,0.20906111435902458
288,288,198.592,0.20906111435902458
289,289,198.568,0.2122617477008921
290,290,198.58999999999997,0.20929981375298726
291,291,198.6,0.21104153641544685
292,292,198.6,0.21104153641544685
293,293,198.65400000000002,0.22446690756678309
294,294,198.65200000000002,0.22586675849401508
295,295,198.672,0.22374883819271998
296,296,198.654,0.23700030082806253
297,297,198.648,0.24149439453658586
298,298,198.648,0.24149439453658586
299,299,198.648,0.2575213196855614
